frame_index,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,anger,disgust,fear,happiness,sadness,surprise,neutral,Identity,frame
,0.43007132,0.38435283,0.2114068,0.26663756,0.059483845,0,0.15276787,0.05084399,0,0.03324774,0.2216484,0.6776741,0.47963303,0,0.64360344,0.491294,0.080454215,0.29583967,0.15612264,0.18800405,0.00013403,3.05E-05,8.22E-06,0.000547459,0.001266762,2.25E-05,0.9979905,Person_0,5
,0.5811162,0.3540902,0.60632277,0.23440906,0.07486631,0,0.17880985,0.00408818,0,0.034005392,0.15556817,0.6813574,0.49567303,0,0.40532047,0.28781757,0.01926711,0.13978435,0.05878828,0.724627,6.41E-05,9.38E-06,6.23E-06,0.000596839,0.000676836,1.20E-05,0.99863464,Person_0,6
,0.5253383,0.34960917,0.36678663,0.24297227,0.07743159,0,0.17421007,0.034315612,0,0.03565336,0.22354117,0.4436098,0.4496079,0,0.40702242,0.30106157,0.003802276,0.15975077,0.23300806,0.42929476,7.46E-05,8.14E-06,4.95E-06,0.000304087,0.001254812,1.60E-05,0.9983374,Person_0,7
,0.43793353,0.38443083,0.30044568,0.22925639,0.072397165,0,0.16002552,0.009469822,0,0.023661228,0.22649738,0.40700766,0.45162085,0,0.36515155,0.41729143,0.035209857,0.42050126,0.14794089,0.21726435,6.32E-05,1.07E-05,2.33E-06,0.00020226,0.000493538,7.05E-06,0.99922085,Person_0,8
,0.38652104,0.29470494,0.3650127,0.24402615,0.061289296,0,0.18489483,0.016627286,0,0.03764301,0.18773635,0.5336763,0.49173582,0,0.44321758,0.4779985,0.043364145,0.12386363,0.19008489,0.21079361,0.000101294,1.45E-05,4.72E-06,0.000722079,0.001063112,1.77E-05,0.99807656,Person_0,9
,0.5890037,0.37804785,0.45680574,0.2465835,0.07889921,0,0.1670491,0.012043319,1,0.04895306,0.23886842,0.8393915,0.40605503,0,0.46356302,0.20137258,0.017510083,0.13546586,0.13530235,0.20816791,9.19E-05,6.98E-06,4.65E-06,0.000386974,0.000741141,1.78E-05,0.99875057,Person_0,10
,0.43877402,0.5607801,0.40916154,0.23855855,0.09014621,0,0.19019647,0.010771802,1,0.051261492,0.2079108,0.47123146,0.43909943,0,0.54194474,0.3199657,0.15290949,0.25645497,0.045079965,0.13299148,0.000209595,1.93E-05,6.77E-06,0.000409065,0.000565629,3.10E-05,0.9987587,Person_0,11
,0.354888,0.4800462,0.38464472,0.2416248,0.06767375,0,0.16555409,0.006824623,0,0.046554588,0.20022967,0.5372233,0.43209332,0,0.41294327,0.21738547,0.019736156,0.11896381,0.07578282,0.1784233,0.000189093,1.47E-05,5.37E-06,0.000371392,0.000443976,2.83E-05,0.9989471,Person_0,12
,0.39501852,0.4000375,0.3658119,0.26325694,0.07058836,0,0.1712274,0.049179338,0,0.03943906,0.18200375,0.65415776,0.38760215,0,0.39916897,0.2831503,0.11771142,0.3115435,0.30308247,0.21812819,0.000196732,5.89E-06,7.28E-06,0.000377106,0.000433902,3.38E-05,0.9989453,Person_0,13
,0.4037076,0.49950084,0.34212297,0.22801644,0.0707755,0,0.16372718,0.05834909,0,0.040625826,0.20071289,0.56249285,0.46769223,0,0.5271072,0.31759363,0.03236408,0.13395979,0.13628945,0.19235586,0.000318241,1.35E-05,1.25E-05,0.000563696,0.000386304,5.39E-05,0.9986518,Person_0,14
,0.47342858,0.47438458,0.2452374,0.22671835,0.06507059,0,0.16327342,0.1645953,0,0.039781086,0.20424439,0.6303513,0.45476198,0,0.52237636,0.41832656,0.028947016,0.1452481,0.089430235,0.1341255,0.00022119,6.57E-06,7.27E-06,0.000448258,0.000326257,4.39E-05,0.9989466,Person_0,15
,0.38539368,0.6230438,0.3254383,0.25699344,0.06684435,0,0.14945048,0.10122235,0,0.036881015,0.21681188,0.5528618,0.4023317,0,0.45498237,0.3437878,0.015063245,0.2900755,0.108351775,0.20104697,0.000246935,1.19E-05,1.01E-05,0.000533192,0.000461951,3.68E-05,0.99869907,Person_0,16
,0.40912032,0.43264502,0.37211496,0.26607156,0.08164138,0,0.15643182,0.20577297,0,0.039239492,0.19264103,0.57767814,0.40458247,0,0.46378338,0.30648938,0.076198645,0.22916578,0.14844556,0.12461614,0.000355185,8.23E-06,9.66E-06,0.000269134,0.000409056,5.59E-05,0.99889284,Person_0,17
,0.42830276,0.61003214,0.15348558,0.2687525,0.07774668,0,0.16727237,0.03359881,0,0.052309126,0.20285562,0.5294358,0.43718976,0,0.50838,0.431591,0.06803353,0.2490848,0.0905112,0.1437831,0.000189722,5.80E-06,1.01E-05,0.000454476,0.000382202,3.83E-05,0.9989195,Person_0,18
,0.3610209,0.5345524,0.2999582,0.27160606,0.07365541,0,0.14512889,0.17774953,0,0.038342558,0.2013853,0.619028,0.42879736,0,0.54466474,0.30053285,0.11217764,0.15509298,0.13615753,0.20712516,0.000230422,4.69E-06,6.89E-06,0.0002286,0.00039562,2.09E-05,0.9991129,Person_0,19
,0.471712,0.47503915,0.32266268,0.2475105,0.089136265,0,0.18621632,0.07903263,0,0.032878347,0.16180253,0.7274853,0.43972743,0,0.54181564,0.27855045,0.06242775,0.17736922,0.09423068,0.17117122,0.000314854,1.01E-05,6.26E-06,0.000398195,0.00030255,3.40E-05,0.998934,Person_0,20
,0.35988992,0.44902077,0.3423664,0.24791522,0.09159676,0,0.15739389,0.012266941,0,0.04323736,0.19683824,0.6408894,0.4072577,0,0.53901565,0.4058358,0.03673346,0.20343223,0.06774167,0.1483131,0.000362951,8.06E-06,8.81E-06,0.000366852,0.000430694,4.11E-05,0.9987815,Person_0,21
,0.3432819,0.5536144,0.2801374,0.24626258,0.08304229,0,0.168546,0.08098228,0,0.04085235,0.20674771,0.72831345,0.4350422,0,0.49072155,0.36311054,0.118181445,0.22388645,0.045640703,0.23460461,0.000601373,6.84E-06,1.39E-05,0.00028913,0.000531364,4.00E-05,0.99851745,Person_0,22
,0.35598075,0.3958436,0.39716765,0.23975255,0.079788424,0,0.19016051,0.02573979,1,0.030362476,0.21674676,0.6862358,0.43918592,0,0.5229028,0.43075424,0.06835437,0.2125685,0.09225209,0.14994197,0.000443697,6.93E-06,8.49E-06,0.000338644,0.000421684,2.44E-05,0.9987562,Person_0,23
,0.3021336,0.3587501,0.16450423,0.2871385,0.07369387,0,0.16355777,0.048871163,0,0.03914577,0.15265357,0.52690023,0.44408795,0,0.44842732,0.3926879,0.04432764,0.28793153,0.09624266,0.04400321,0.000175443,4.97E-06,5.28E-06,0.000284468,0.000358527,1.92E-05,0.99915206,Person_0,24
,0.54651767,0.50680757,0.19759127,0.30784264,0.06832395,0,0.15785469,0.07465783,0,0.050111886,0.17765698,0.6323658,0.4331201,0,0.44297996,0.34520617,0.03792755,0.19429107,0.12286208,0.040387366,0.000373047,5.91E-06,5.33E-06,0.000359159,0.000350278,4.01E-05,0.9988662,Person_0,25
,0.57599145,0.65392375,0.14712484,0.2915278,0.07559435,0,0.14437062,0.02219244,0,0.04490148,0.21297573,0.7854158,0.46055278,0,0.5265549,0.3749765,0.036205,0.19288105,0.03856521,0.06152114,0.000408051,8.36E-06,1.11E-05,0.000265899,0.000482694,3.68E-05,0.9987872,Person_0,26
,0.46810257,0.60911983,0.12210168,0.2868415,0.08207232,0,0.15369008,0.026365878,1,0.041280594,0.22571501,0.7409006,0.43322924,0,0.52007455,0.34065005,0.030593341,0.16908012,0.06460195,0.043712493,0.000401537,8.43E-06,9.20E-06,0.000373208,0.000370052,5.99E-05,0.9987777,Person_0,27
,0.36755005,0.501957,0.34958372,0.26691955,0.08219416,0,0.17053771,0.08156363,1,0.04314692,0.1568691,0.6022902,0.41397414,0,0.50477785,0.3969534,0.12862791,0.25295624,0.09044272,0.18882658,0.00033354,6.25E-06,7.19E-06,0.000460454,0.000362417,4.29E-05,0.99878734,Person_0,28
,0.28210494,0.6700162,0.13269381,0.28525177,0.07130747,0,0.15323308,0.047468856,0,0.037963044,0.23569857,0.708851,0.42205796,0,0.5435859,0.25472778,0.050676808,0.14945675,0.05441482,0.08425134,0.00022673,4.26E-06,9.45E-06,0.000345645,0.000524376,6.11E-05,0.9988285,Person_0,29
,0.45882964,0.4911607,0.29644078,0.24598688,0.08111994,0,0.18900788,0.1442571,0,0.050079267,0.24337922,0.7264792,0.47523934,0,0.594889,0.49201012,0.022444218,0.25472078,0.039240304,0.17330255,0.000428118,6.55E-06,4.60E-06,0.000245523,0.00036414,3.08E-05,0.9989202,Person_0,0
,0.52630657,0.56912506,0.14128636,0.34611368,0.078903794,0,0.14402236,0.002501563,0,0.02845764,0.25204366,0.5834418,0.43568167,0,0.5340163,0.38743845,0.001922766,0.086477235,0.3799529,0.040634517,0.000177052,3.68E-06,4.86E-06,0.000480157,0.000413173,3.19E-05,0.99888915,Person_0,1
,0.4403638,0.4393836,0.18359289,0.3204607,0.09640448,0,0.15864035,0.03331891,0,0.048435345,0.27735,0.6681954,0.47112882,0,0.5855583,0.45079678,0.018320598,0.15360273,0.13968547,0.047143046,0.000188222,2.77E-06,4.86E-06,0.000297351,0.000355256,4.89E-05,0.9991026,Person_0,2
,0.4970903,0.56573117,0.24275312,0.25673556,0.06426693,0,0.16761467,0.03296232,1,0.03657344,0.2385661,0.6681018,0.4388395,0,0.6600157,0.54862607,0.017250473,0.21295406,0.13486974,0.14822127,0.000451361,5.38E-06,8.68E-06,0.000218602,0.000657642,7.43E-05,0.99858403,Person_0,3
,0.4881876,0.49763033,0.15639153,0.31484684,0.091958694,0,0.14915158,0.04160348,1,0.030776437,0.30183312,0.7451851,0.4512712,0,0.6989083,0.512979,0.015024765,0.18391308,0.17105557,0.072404325,0.00104893,6.31E-06,2.02E-05,0.000178479,0.000929286,0.000107036,0.99770975,Person_0,4
,0.45365942,0.44506338,0.20917147,0.32404587,0.0905422,0,0.17964028,0.026623439,0,0.038560685,0.26779145,0.7956829,0.48891225,0,0.68971616,0.49793178,0.009734197,0.23238969,0.0900547,0.046261817,0.00125828,4.62E-06,1.45E-05,0.000216687,0.000958003,0.000165752,0.9973822,Person_0,5
,0.5424761,0.5685021,0.19731288,0.34309056,0.08887808,0,0.093051895,0.025837453,1,0.029799622,0.26572326,0.3986768,0.4939594,0,0.6344565,0.45383194,0.003221774,0.11987353,0.11682543,0.051271155,0.000385282,1.86E-05,1.39E-05,0.000477593,0.000449915,0.0001297,0.9985251,Person_0,6
,0.55058205,0.5208438,0.3129696,0.28822276,0.093037546,0,0.16762643,0.009188348,0,0.022752231,0.24569951,0.6680687,0.468472,0,0.5506474,0.39268583,0.004683467,0.13897443,0.16192146,0.09346513,0.000599052,6.69E-06,5.55E-06,0.000186134,0.000369271,6.68E-05,0.99876654,Person_0,7
,0.50201774,0.51643115,0.1722811,0.37312618,0.07390038,0,0.090379514,0.05190579,1,0.03770095,0.24436903,0.43701154,0.4620479,0,0.66910297,0.4276214,0.008096537,0.16669737,0.24446349,0.035605576,0.000313356,1.29E-05,8.12E-06,0.000363031,0.000455486,4.48E-05,0.9988023,Person_0,8
,0.583106,0.4842933,0.20450851,0.35011342,0.104609855,0,0.08658114,0.077455044,1,0.038654473,0.24675256,0.40766376,0.43108663,0,0.6052889,0.46745506,0.010011562,0.096571736,0.17982356,0.040931728,0.000221696,1.03E-05,1.11E-05,0.000393075,0.000542423,0.000109049,0.9987123,Person_0,9
,0.46052375,0.5178644,0.10926648,0.33082196,0.07117793,0,0.16796897,0.011151909,0,0.03179512,0.3104735,0.5049039,0.4976192,0,0.66844386,0.5638325,0.003366057,0.25217792,0.09603348,0.058116466,0.001578835,1.73E-05,1.72E-05,0.00030553,0.000846355,0.000198404,0.99703646,Person_0,10
,0.44682905,0.58398473,0.13523664,0.34507838,0.0747021,0,0.13913997,0.032947626,0,0.024334362,0.258375,0.45217755,0.44574508,0,0.5021585,0.31755486,0.000976158,0.109655835,0.14068998,0.057572734,0.000224185,9.39E-06,6.02E-06,0.000233304,0.000614618,3.44E-05,0.99887806,Person_0,11
,0.503891,0.51561594,0.19162059,0.3489461,0.07263793,0,0.116568334,0.03243532,0,0.023248313,0.22681955,0.46759686,0.47731104,0,0.69943786,0.5974176,0.004438779,0.08070378,0.37237746,0.04435623,0.00033739,1.08E-05,1.25E-05,0.000351359,0.000394058,6.69E-05,0.99882704,Person_0,12
,0.46049464,0.4408139,0.34749264,0.23961763,0.07843345,0,0.19458775,0.031826098,0,0.022759039,0.25483388,0.48750922,0.53313875,0,0.62163126,0.40839753,0.002040807,0.116124,0.115473084,0.11384563,0.001447466,9.34E-06,1.33E-05,0.00013557,0.000776263,0.000115116,0.99750286,Person_0,13
,0.3865604,0.5127822,0.35578108,0.24860132,0.08248203,0,0.16386142,0.03175783,0,0.028431503,0.31663826,0.38654187,0.40139854,0,0.50432354,0.3734654,0.002033452,0.10731707,0.09063727,0.1354061,0.001219517,1.15E-05,2.97E-05,0.000197927,0.000714261,0.000179623,0.99764746,Person_0,14
,0.4837606,0.47314093,0.1797491,0.33354077,0.07046111,0,0.13250317,0.13765962,0,0.022866245,0.26125258,0.55134773,0.48340777,0,0.64791244,0.5405163,0.004351213,0.21871811,0.23489322,0.03441988,0.000926688,1.36E-05,1.21E-05,0.00040321,0.000618047,0.000143225,0.99788314,Person_0,15
,0.4107865,0.52076495,0.25263247,0.35730135,0.11391058,0,0.110336326,0.06111271,0,0.029757868,0.2020138,0.69153106,0.52222896,0,0.5532846,0.426517,0.003759566,0.07488669,0.15169728,0.03495897,0.000113798,6.27E-06,6.37E-06,0.000474065,0.000386454,3.06E-05,0.9989825,Person_0,16
,0.49010953,0.5196662,0.17044894,0.34389448,0.08513935,0,0.17068158,0.022377197,0,0.041174345,0.24429254,0.70932263,0.4809771,0,0.6823964,0.48523384,0.024610765,0.19504675,0.19143303,0.05827142,0.000410822,4.60E-06,8.00E-06,0.00019891,0.00029881,6.17E-05,0.9990171,Person_0,17
,0.5672251,0.5163977,0.3230085,0.25336462,0.119534664,0,0.14177088,0.011207268,0,0.03326483,0.23059133,0.64327174,0.47281852,0,0.58009577,0.42408723,0.005328532,0.08374152,0.11993279,0.11554603,0.000565516,6.03E-06,1.25E-05,0.000248996,0.000522789,0.000149095,0.9984951,Person_0,18
,0.5276762,0.47658157,0.2524268,0.24873465,0.09640448,0,0.17961751,0.005343059,1,0.047623795,0.21558903,0.6033275,0.45436665,0,0.47428223,0.45670035,0.004832636,0.1195922,0.33888787,0.14120434,0.000676971,6.35E-06,7.00E-06,0.000172298,0.00035385,9.60E-05,0.99868757,Person_0,19
,0.44382182,0.46196643,0.2864155,0.24747904,0.08239384,0,0.20070367,0.007450006,0,0.021247575,0.29055473,0.66411966,0.4942617,0,0.58118063,0.46169883,0.008153723,0.16773605,0.14281373,0.09997058,0.000612866,5.47E-06,1.18E-05,0.00019588,0.000617391,0.000131775,0.99842477,Person_0,20
,0.469673,0.37559023,0.1814335,0.32023534,0.09662277,0,0.13911714,0.018925995,0,0.024020465,0.2934889,0.54345053,0.464457,0,0.569715,0.41870806,0.001646606,0.18845405,0.20395376,0.03657224,0.000628205,3.77E-06,4.04E-06,0.000191171,0.000397691,5.72E-05,0.998718,Person_0,21
,0.5166415,0.43497828,0.18456507,0.3620696,0.0763928,0,0.15422603,0.041786212,0,0.025106544,0.22754602,0.39738387,0.46324176,0,0.52401984,0.38062018,0.006216854,0.16558076,0.16274798,0.035670027,0.000631069,4.72E-06,1.22E-05,0.000166428,0.000737693,0.000128176,0.9983197,Person_0,22
,0.4410276,0.414938,0.21263869,0.25691548,0.08048793,0,0.1710085,0.003859959,0,0.030092416,0.28360045,0.6462016,0.43715185,0,0.5729029,0.44687715,0.001399754,0.12184143,0.17798142,0.15791349,0.000843184,1.12E-05,6.79E-06,0.000199297,0.000675904,3.38E-05,0.9982299,Person_0,23
,0.5958492,0.4983629,0.21428815,0.32170105,0.061428767,0,0.18754785,0.003505758,0,0.023559054,0.25917345,0.6803705,0.4829886,0,0.5881246,0.46386525,0.007712879,0.21495564,0.19217756,0.047658075,0.000603302,5.94E-06,6.48E-06,0.000106871,0.000766935,2.79E-05,0.9984825,Person_0,24
,0.45646784,0.5448539,0.24753013,0.33503333,0.084381886,0,0.14987692,0.035612084,0,0.032013964,0.19102362,0.45115814,0.41207767,0,0.5711982,0.45991185,0.001927398,0.06692031,0.09951132,0.059319213,0.00010809,5.99E-06,8.62E-06,0.000438999,0.00037484,4.35E-05,0.99902,Person_0,25
,0.4266296,0.34824407,0.27451682,0.2505579,0.08071185,0,0.1740723,0.00216872,0,0.02878722,0.27664137,0.5795581,0.48638746,0,0.6308539,0.5295831,0.001126748,0.09119402,0.22444917,0.16983059,0.000615673,8.78E-06,4.60E-06,0.000207145,0.00058142,2.33E-05,0.99855906,Person_0,26
,0.4542617,0.55317277,0.2361893,0.30822015,0.082946874,0,0.110281564,0.026963705,0,0.0328209,0.27798176,0.46275663,0.42096093,0,0.6074208,0.27032238,0.001765673,0.0742546,0.06971612,0.048402563,0.00018848,7.58E-06,7.64E-06,0.000369298,0.000485416,4.13E-05,0.9989003,Person_0,27
,0.47632787,0.5634119,0.19437793,0.3141459,0.092795685,0,0.1645321,0.00698916,0,0.07112777,0.24563897,0.5695707,0.4725856,0,0.6146264,0.44436756,0.001640503,0.13601114,0.10172705,0.057413466,0.000984867,3.99E-06,1.00E-05,8.87E-05,0.000629551,3.43E-05,0.9982486,Person_0,28
,0.4557634,0.2866208,0.34530059,0.25470603,0.08745675,0,0.17240204,0.007913582,0,0.04185329,0.21017005,0.67517686,0.47053364,0,0.6555739,0.43632373,0.015101849,0.109846525,0.2539974,0.17923555,0.001032766,5.08E-06,8.81E-06,0.0001257,0.000742818,3.33E-05,0.9980515,Person_0,29
,0.39055446,0.5036562,0.1451353,0.3853868,0.07075045,0,0.110143,0.08102403,0,0.027130095,0.24255812,0.32890376,0.4541372,0,0.66794723,0.39456165,0.002749308,0.12773667,0.29296866,0.045139704,0.000492628,2.57E-05,1.10E-05,0.000305608,0.000321972,8.01E-05,0.99876297,Person_0,0
,0.50934035,0.55156153,0.11218031,0.3457668,0.066421755,0,0.10812905,0.0696969,0,0.025790302,0.26657408,0.5151583,0.44346708,0,0.49469942,0.47496372,0.009578005,0.1525152,0.3295429,0.0509458,0.000544834,3.99E-05,2.31E-05,0.000456569,0.00058955,0.000125295,0.99822074,Person_0,1
,0.48183596,0.4801137,0.23884861,0.32353395,0.069778055,0,0.16410244,0.02608518,0,0.023901075,0.23139063,0.43710646,0.3996093,0,0.6885156,0.3832605,0.01113948,0.068080194,0.17892952,0.087529495,0.000193638,7.21E-06,5.55E-06,0.00029907,0.000405897,3.56E-05,0.99905294,Person_0,2
,0.4312718,0.51151454,0.27194464,0.31932178,0.076922975,0,0.15907246,0.011469559,0,0.030355237,0.30883178,0.3806098,0.42340326,0,0.6381221,0.44397,0.00176928,0.07536647,0.36055836,0.051091798,0.000267713,1.02E-05,9.10E-06,0.000283693,0.000382817,4.64E-05,0.99900013,Person_0,3
,0.41372627,0.45206362,0.34934986,0.339596,0.07587773,0,0.16319166,0.04404211,0,0.033079542,0.2822861,0.6562301,0.5308664,0,0.53964996,0.5827153,0.00938646,0.1800354,0.20184156,0.07059054,0.000162308,1.10E-05,6.22E-06,0.000371422,0.000356903,3.22E-05,0.99906,Person_0,4
,0.43141386,0.45083523,0.20804778,0.32633516,0.06880401,0,0.1707526,0.1759634,1,0.03274475,0.28080377,0.7630089,0.47437102,0,0.57624567,0.3665138,0.00698631,0.11467354,0.16185215,0.049055938,0.000339596,1.44E-05,8.65E-06,0.00049878,0.000313672,7.64E-05,0.99874854,Person_0,5
,0.5588627,0.4524678,0.36720106,0.29063407,0.07630411,0,0.14654231,0.002782244,0,0.021485042,0.24367762,0.5312786,0.45934469,0,0.5550609,0.4538339,0.002728705,0.06669619,0.29094464,0.13200659,0.000105134,4.66E-06,3.79E-06,0.000313574,0.00031522,3.81E-05,0.99921954,Person_0,6
,0.4943223,0.5667634,0.25530317,0.3506481,0.07337514,0,0.14903334,0.00612963,0,0.032424632,0.26394555,0.5081263,0.41079524,0,0.55686873,0.28712234,0.002008596,0.07918209,0.2202881,0.06926163,0.000155569,8.52E-06,6.38E-06,0.00032218,0.00041411,3.40E-05,0.99905926,Person_0,7
,0.4314074,0.4269235,0.22768965,0.3033013,0.08189587,0,0.15930516,0.034603186,0,0.03862156,0.2832058,0.58788955,0.5038321,0,0.6108494,0.5296217,0.002923835,0.07014193,0.27084878,0.075512424,0.000425334,1.96E-05,9.73E-06,0.000268576,0.000371118,5.53E-05,0.99885035,Person_0,8
,0.46649903,0.514066,0.26629454,0.31557733,0.07027595,0,0.14024144,0.003577346,1,0.033486616,0.2104842,0.60610497,0.43999627,0,0.58046997,0.30543947,0.004892978,0.07358763,0.08983833,0.047716334,0.000836113,2.53E-05,1.79E-05,0.000470055,0.000387988,0.000100014,0.9981627,Person_0,9
,0.546016,0.43566403,0.22456184,0.34004056,0.08556296,0,0.15276779,0.014106364,0,0.030828472,0.19575267,0.32230255,0.36250636,0,0.55454475,0.32098854,0.003006799,0.046393417,0.25012094,0.117197655,0.000252559,1.02E-05,7.08E-06,0.000526575,0.000279281,4.73E-05,0.998877,Person_0,10
,0.4790599,0.41367993,0.27859384,0.32553363,0.07625485,0,0.15732117,0.003547197,0,0.029878885,0.18910488,0.55238986,0.48126715,0,0.72440434,0.34204465,0.002630234,0.07458141,0.17685953,0.04762775,0.000154896,1.03E-05,7.83E-06,0.000470023,0.00027111,3.96E-05,0.99904615,Person_0,11
,0.36931646,0.54707366,0.2734997,0.35035303,0.059831295,0,0.13574518,0.094528995,1,0.034019835,0.16538706,0.5954712,0.5777464,0,0.5296756,0.3503208,0.032417815,0.06787755,0.10023584,0.062285293,0.001081238,5.14E-05,1.85E-05,0.000553748,0.000346487,6.64E-05,0.9978822,Person_0,12
,0.48069763,0.3984747,0.18140857,0.32366386,0.06702476,0,0.16231027,0.060536683,0,0.04941677,0.25089723,0.71615046,0.39893192,0,0.56357116,0.4684607,0.00345334,0.1343949,0.24135928,0.038625643,0.001898439,7.37E-06,8.71E-06,0.000265827,0.000721968,7.17E-05,0.997026,Person_0,13
,0.39094147,0.5315076,0.11761162,0.35488474,0.059946306,0,0.11574213,0.023660285,0,0.026181884,0.23212887,0.6361713,0.4465576,0,0.50454926,0.44171697,0.024833014,0.09133793,0.13811447,0.0680756,0.000333757,1.95E-05,1.20E-05,0.000524274,0.00029703,7.86E-05,0.9987348,Person_0,14
,0.43103486,0.4065415,0.18420628,0.27946645,0.07653855,0,0.16236919,0.08222426,0,0.036778588,0.2326557,0.6647324,0.4518023,0,0.70176625,0.4475195,0.001615743,0.15487023,0.16617343,0.16610666,0.002227469,9.29E-06,2.24E-05,0.000112252,0.001532566,9.29E-05,0.9960031,Person_0,15
,0.41449964,0.40602028,0.29552504,0.38379455,0.06344903,0,0.123675466,0.22420163,0,0.031584773,0.2452628,0.52901113,0.4462018,0,0.6496232,0.42787734,0.001910531,0.09642236,0.1396509,0.062921844,0.001279592,3.48E-05,1.39E-05,0.000371401,0.000326282,8.19E-05,0.9978922,Person_0,16
,0.44975302,0.44049832,0.19625281,0.34132335,0.06527423,0,0.11907993,0.012783368,0,0.025950817,0.2368563,0.5947066,0.47977912,0,0.51132673,0.46304262,0.01679666,0.14038901,0.096625574,0.051004425,0.001980699,3.29E-05,1.82E-05,0.000341981,0.000574886,9.57E-05,0.99695563,Person_0,17
,0.464938,0.46657115,0.25000104,0.35513228,0.07308659,0,0.17024137,0.009326577,0,0.030377746,0.23512965,0.56248504,0.41000953,0,0.5181354,0.42916378,0.004153555,0.08422022,0.12127863,0.056453954,0.000740624,3.00E-05,1.53E-05,0.000454348,0.000224029,9.41E-05,0.9984415,Person_0,18
,0.4970213,0.43356183,0.16899212,0.34707704,0.07263793,0,0.10636336,0.007879223,0,0.04188115,0.27083993,0.49469674,0.43975094,0,0.5172448,0.43989104,0.008597004,0.08932527,0.10819362,0.07153229,0.001102771,2.83E-05,1.83E-05,0.000426909,0.000358689,7.67E-05,0.99798834,Person_0,19
